Date/Time UTC, Dalmore,Corstorphine
2016-06-05 10:55,0.25227,0.43508
2016-06-05 10:56,0.25721,0.43269
2016-06-05 10:57,0.26386,0.43077
2016-06-05 10:58,0.26736,0.43051
2016-06-05 10:59,0.26719,0.4319
2016-06-05 11:00,0.27076,0.43409
2016-06-05 11:01,0.26953,0.43646
2016-06-05 11:02,0.27208,0.43892
2016-06-05 11:03,0.27278,0.4412
2016-06-05 11:04,0.27168,0.44284
2016-06-05 11:06,0.26973,0.44546
2016-06-05 11:07,0.27189,0.44768
2016-06-05 11:08,0.27623,0.44842
2016-06-05 11:09,0.2761,0.44767
2016-06-05 11:10,0.27913,0.44683
2016-06-05 11:11,0.28088,0.44696
2016-06-05 11:12,0.28397,0.44787
2016-06-05 11:13,0.2847,0.44907
2016-06-05 11:14,0.28423,0.44946
2016-06-05 11:15,0.28158,0.44907
2016-06-05 11:16,0.28074,0.44979
2016-06-05 11:17,0.28032,0.4522
2016-06-05 11:18,0.27732,0.45579
2016-06-05 11:19,0.27287,0.45874
2016-06-05 11:20,0.2706,0.46031
2016-06-05 11:21,0.27176,0.46079
2016-06-05 11:22,0.27237,0.46196
2016-06-05 11:23,0.27419,0.46346
2016-06-05 11:24,0.27412,0.46384
2016-06-05 11:25,0.27427,0.46339
2016-06-05 11:26,0.27904,0.46038
2016-06-05 11:27,0.28298,0.45777
2016-06-05 11:28,0.28413,0.4563
2016-06-05 11:29,0.28556,0.45582
2016-06-05 11:30,0.28479,0.45473
2016-06-05 11:31,0.28204,0.45321
2016-06-05 11:32,0.27871,0.45291
2016-06-05 11:33,0.27791,0.45274
2016-06-05 11:34,0.27278,0.45519
2016-06-05 11:35,0.2700,0.45668
2016-06-05 11:36,0.26794,0.45742
2016-06-05 11:37,0.26154,0.45851
2016-06-05 11:39,0.25996,0.46037
2016-06-05 11:40,0.26102,0.4631
2016-06-05 11:41,0.26237,0.46382
2016-06-05 11:42,0.26019,0.46397
2016-06-05 11:43,0.25979,0.46288
2016-06-05 11:44,0.2600,0.46263
2016-06-05 11:45,0.26238,0.46343
2016-06-05 11:46,0.26802,0.46363
2016-06-05 11:47,0.27496,0.46238
2016-06-05 11:48,0.27752,0.46081
2016-06-05 11:49,0.28009,0.46183
2016-06-05 11:50,0.28418,0.46324
2016-06-05 11:51,0.28807,0.46483
2016-06-05 11:52,0.29106,0.46576
2016-06-05 11:53,0.29177,0.46504
2016-06-05 11:54,0.29376,0.46447
2016-06-05 11:55,0.29168,0.46508
2016-06-05 11:56,0.29287,0.4655
