1513253935,0.0127,1512917812.4922311,0.0034,445.06957
1513257535,0.0128,1512903001.4559753,0.003,421.95697
1513261135,0.0129,1512923257.88596,0.0035,442.75831
1513264735,0.013,1512916870.4278114,0.0033,430.04638
1513268335,0.0131,1512923252.368504,0.0035,433.51327
1513271935,0.0132,1512911478.2746782,0.0032,415.02319
1513275535,0.0133,1512915078.2746782,0.0033,415.02319
1513279135,0.0134,1512937693.1378777,0.0039,438.13579
1513282735,0.0135,1512947482.9792714,0.0042,446.2252
1513286335,0.0136,1512919753.813784,0.0034,408.08941
1513289935,0.0137,1512940190.7470615,0.004,427.73512
1513293535,0.0138,1512934079.1776206,0.0038,416.17882
1513297135,0.0139,1512937679.1776206,0.0039,416.17882
1513300735,0.014,1512950990.7470615,0.0043,427.73512
1513304335,0.0141,1512959252.368504,0.0045,433.51327
1513307935,0.0142,1512968284.8649838,0.0048,440.44705
1513311535,0.0143,1512959890.6423,0.0045,425.42386
1513315135,0.0144,1512953671.7821531,0.0044,413.86756
1513318735,0.0145,1512949012.8698525,0.0042,404.62252
1513322335,0.0146,1512950488.8329303,0.0043,402.31126
1513325935,0.0147,1512976190.7470615,0.005,427.73512
1513329535,0.0148,1512968071.7821531,0.0048,413.86756
1513333135,0.0149,1512975664.39998,0.005,418.49008
1513336735,0.015,1512967012.8698525,0.0047,404.62252
1513340335,0.0151,1512980879.1776206,0.0051,416.17882
1513343935,0.0152,1512977353.813784,0.005,408.08941
1513347535,0.0153,1512974617.6362326,0.0049,401.15563
1513351135,0.0154,1512997569.7788272,0.0056,423.1126
1513354735,0.0155,1512982888.8329303,0.0052,402.31126
1513358335,0.0156,1513004769.7788272,0.0058,423.1126
1513361935,0.0157,1513011243.2684307,0.006,426.57949
1513365535,0.0158,1513011001.4559753,0.006,421.95697
1513369135,0.0159,1513013627.8145905,0.006,420.80134
1513372735,0.016,1513004065.8146336,0.0058,405.77815
1513376335,0.0161,1513033082.4070356,0.0066,435.82453
1513379935,0.0162,1513010212.8698525,0.0059,404.62252
1513383535,0.0163,1513042991.3581505,0.0068,439.29142
1513387135,0.0164,1513026678.2746782,0.0064,415.02319
1513390735,0.0165,1513017817.6362326,0.0061,401.15563
1513394335,0.0166,1513057337.472957,0.0072,443.91394
1513397935,0.0167,1513042427.8145905,0.0068,420.80134
1513401535,0.0168,1513037018.294898,0.0067,410.40067
1513405135,0.0169,1513051569.7788272,0.0071,423.1126
1513408735,0.017,1513037953.8932776,0.0067,403.46689
1513412335,0.0171,1513063533.1198008,0.0074,428.89075
1513415935,0.0172,1513048312.7790086,0.007,406.93378
1513419535,0.0173,1513063048.8107333,0.0074,419.64571
1513423135,0.0174,1513084373.6953812,0.008,441.60268
1513426735,0.0175,1513085293.1378777,0.008,438.13579
1513430335,0.0176,1513083402.7118132,0.008,431.20201
1513433935,0.0177,1513094284.8649838,0.0083,440.44705
1513437535,0.0178,1513071988.9691916,0.0076,409.24504
1513441135,0.0179,1513081679.1776206,0.0079,416.17882
1513444735,0.018,1513095933.1198008,0.0083,428.89075
1513448335,0.0181,1513075417.6362326,0.0077,401.15563
1513451935,0.0182,1513087418.294898,0.0081,410.40067
1513455535,0.0183,1513117657.88596,0.0089,442.75831
1513459135,0.0184,1513104601.4559753,0.0086,421.95697
1513462735,0.0185,1513121293.1378777,0.009,438.13579
1513466335,0.0186,1513115643.2684307,0.0089,426.57949
1513469935,0.0187,1513101265.8146336,0.0085,405.77815
1513473535,0.0188,1513104865.8146336,0.0086,405.77815
1513477135,0.0189,1513113641.8400118,0.0088,411.5563
1513480735,0.019,1513107817.6362326,0.0086,401.15563
1513484335,0.0191,1513147337.472957,0.0097,443.91394
1513487935,0.0192,1513143769.8204806,0.0096,434.6689
1513491535,0.0193,1513156282.9792714,0.01,446.2252
1513495135,0.0194,1513134678.2746782,0.0094,415.02319
1513498735,0.0195,1513125817.6362326,0.0091,401.15563
1513502335,0.0196,1513163573.6953812,0.0102,441.60268
1513505935,0.0197,1513144471.7821531,0.0097,413.86756
1513509535,0.0198,1513167190.16677,0.0103,436.98016
1513513135,0.0199,1513152678.2746782,0.0099,415.02319
1513516735,0.02,1513170730.0120924,0.0104,432.35764
1513520335,0.0201,1513179791.3581505,0.0106,439.29142
1513523935,0.0202,1513170369.7788272,0.0104,423.1126
1513527535,0.0203,1513189657.88596,0.0109,442.75831
1513531135,0.0204,1513192373.6953812,0.011,441.60268
1513534735,0.0205,1513160740.25,0.0101,400
1513538335,0.0206,1513187643.2684307,0.0109,426.57949
1513541935,0.0207,1513201391.3581505,0.0112,439.29142
1513545535,0.0208,1513173688.8329303,0.0105,402.31126
1513549135,0.0209,1513204969.8204806,0.0113,434.6689
1513552735,0.021,1513202043.2684307,0.0113,426.57949
1513556335,0.0211,1513196879.1776206,0.0111,416.17882
1513559935,0.0212,1513194388.9691916,0.011,409.24504
1513563535,0.0213,1513220282.4070356,0.0118,435.82453
1513567135,0.0214,1513230137.472957,0.012,443.91394
1513570735,0.0215,1513217169.7788272,0.0117,423.1126
1513574335,0.0216,1513231990.16677,0.0121,436.98016
1513577935,0.0217,1513211353.813784,0.0115,408.08941
1513581535,0.0218,1513237369.8204806,0.0122,434.6689
1513585135,0.0219,1513234443.2684307,0.0122,426.57949
1513588735,0.022,1513219012.8698525,0.0117,404.62252
1513592335,0.0221,1513226788.9691916,0.0119,409.24504
1513595935,0.0222,1513237474.537414,0.0122,417.33445
1513599535,0.0223,1513237059.6530917,0.0122,412.71193
1513603135,0.0224,1513262591.3581505,0.0129,439.29142
1513606735,0.0225,1513258870.4278114,0.0128,430.04638
1513610335,0.0226,1513257732.826606,0.0128,424.26823
1513613935,0.0227,1513258427.8145905,0.0128,420.80134
1513617535,0.0228,1513275190.16677,0.0133,436.98016
1513621135,0.0229,1513264648.8107333,0.013,419.64571
1513624735,0.023,1513253953.8932776,0.0127,403.46689
1513628335,0.0231,1513285990.16677,0.0136,436.98016
1513631935,0.0232,1513285002.7118132,0.0136,431.20201
1513635535,0.0233,1513283890.6423,0.0135,425.42386
1513639135,0.0234,1513274618.294898,0.0133,410.40067
1513642735,0.0235,1513282278.2746782,0.0135,415.02319
1513646335,0.0236,1513296590.7470615,0.0139,427.73512
1513649935,0.0237,1513301133.1198008,0.014,428.89075
1513653535,0.0238,1513300932.826606,0.014,424.26823
1513657135,0.0239,1513321882.9792714,0.0146,446.2252
1513660735,0.024,1513310990.7470615,0.0143,427.73512
1513664335,0.0241,1513321082.4070356,0.0146,435.82453
1513667935,0.0242,1513327391.3581505,0.0147,439.29142
1513671535,0.0243,1513299688.8329303,0.014,402.31126
1513675135,0.0244,1513322532.826606,0.0146,424.26823
1513678735,0.0245,1513313188.9691916,0.0143,409.24504
1513682335,0.0246,1513321878.2746782,0.0146,415.02319
1513685935,0.0247,1513340852.368504,0.0151,433.51327
1513689535,0.0248,1513339790.7470615,0.0151,427.73512
1513693135,0.0249,1513348052.368504,0.0153,433.51327
1513696735,0.025,1513359737.472957,0.0156,443.91394
1513700335,0.0251,1513358893.1378777,0.0156,438.13579
1513703935,0.0252,1513331017.6362326,0.0148,401.15563
1513707535,0.0253,1513366991.3581505,0.0158,439.29142
1513711135,0.0254,1513352674.537414,0.0154,417.33445
1513714735,0.0255,1513376857.88596,0.0161,442.75831
1513718335,0.0256,1513355859.6530917,0.0155,412.71193
1513721935,0.0257,1513377769.8204806,0.0161,434.6689
1513725535,0.0258,1513384991.3581505,0.0163,439.29142
1513729135,0.0259,1513355140.25,0.0155,400
1513732735,0.026,1513370259.6530917,0.0159,412.71193
1513736335,0.0261,1513392169.8204806,0.0165,434.6689
1513739935,0.0262,1513371265.8146336,0.016,405.77815
1513743535,0.0263,1513373812.8698525,0.016,404.62252
1513747135,0.0264,1513374217.6362326,0.016,401.15563
1513750735,0.0265,1513392274.537414,0.0165,417.33445
1513754335,0.0266,1513400769.7788272,0.0168,423.1126
1513757935,0.0267,1513416493.1378777,0.0172,438.13579
1513761535,0.0268,1513410843.2684307,0.0171,426.57949
1513765135,0.0269,1513398553.813784,0.0167,408.08941
1513768735,0.027,1513400065.8146336,0.0168,405.77815
1513772335,0.0271,1513435337.472957,0.0177,443.91394
1513775935,0.0272,1513407265.8146336,0.017,405.77815
1513779535,0.0273,1513440773.6953812,0.0179,441.60268
1513783135,0.0274,1513417588.9691916,0.0172,409.24504
1513786735,0.0275,1513444390.16677,0.018,436.98016
1513790335,0.0276,1513440590.7470615,0.0179,427.73512
1513793935,0.0277,1513446070.4278114,0.018,430.04638
1513797535,0.0278,1513454282.4070356,0.0183,435.82453
1513801135,0.0279,1513459693.1378777,0.0184,438.13579
1513804735,0.028,1513457802.7118132,0.0184,431.20201
1513808335,0.0281,1513456690.6423,0.0183,425.42386
1513811935,0.0282,1513442212.8698525,0.0179,404.62252
1513815535,0.0283,1513460027.8145905,0.0184,420.80134
1513819135,0.0284,1513473130.0120924,0.0188,432.35764
1513822735,0.0285,1513482191.3581505,0.019,439.29142
1513826335,0.0286,1513469848.8107333,0.0187,419.64571
1513829935,0.0287,1513466441.8400118,0.0186,411.5563
1513833535,0.0288,1513487530.0120924,0.0192,432.35764
1513837135,0.0289,1513498373.6953812,0.0195,441.60268
1513840735,0.029,1513469953.8932776,0.0187,403.46689
1513844335,0.0291,1513478788.9691916,0.0189,409.24504
1513847935,0.0292,1513498190.7470615,0.0195,427.73512
1513851535,0.0293,1513498932.826606,0.0195,424.26823
1513855135,0.0294,1513489588.9691916,0.0192,409.24504
1513858735,0.0295,1513514569.8204806,0.0199,434.6689
1513862335,0.0296,1513507801.4559753,0.0198,421.95697
1513865935,0.0297,1513495153.8932776,0.0194,403.46689
1513869535,0.0298,1513528093.1378777,0.0203,438.13579
1513873135,0.0299,1513521490.6423,0.0201,425.42386
1513876735,0.03,1513503817.6362326,0.0196,401.15563
1513880335,0.0301,1513533402.7118132,0.0205,431.20201
1513883935,0.0302,1513526464.39998,0.0203,418.49008
1513887535,0.0303,1513543369.8204806,0.0207,434.6689
1513891135,0.0304,1513542333.1198008,0.0207,428.89075
1513894735,0.0305,1513532259.6530917,0.0204,412.71193
1513898335,0.0306,1513557791.3581505,0.0211,439.29142
1513901935,0.0307,1513535353.813784,0.0205,408.08941
1513905535,0.0308,1513562282.4070356,0.0213,435.82453
1513909135,0.0309,1513541512.7790086,0.0207,406.93378
1513912735,0.031,1513539817.6362326,0.0206,401.15563
1513916335,0.0311,1513581082.9792714,0.0218,446.2252
1513919935,0.0312,1513556441.8400118,0.0211,411.5563
1513923535,0.0313,1513555912.7790086,0.0211,406.93378
1513927135,0.0314,1513591882.9792714,0.0221,446.2252
1513930735,0.0315,1513572274.537414,0.0215,417.33445
1513934335,0.0316,1513582690.6423,0.0218,425.42386
1513937935,0.0317,1513600937.472957,0.0223,443.91394
1513941535,0.0318,1513583074.537414,0.0218,417.33445
1513945135,0.0319,1513609882.9792714,0.0226,446.2252
1513948735,0.032,1513577953.8932776,0.0217,403.46689
1513952335,0.0321,1513579417.6362326,0.0217,401.15563
1513955935,0.0322,1513610852.368504,0.0226,433.51327
1513959535,0.0323,1513615369.8204806,0.0227,434.6689
1513963135,0.0324,1513627012.4922311,0.0231,445.06957
1513966735,0.0325,1513612201.4559753,0.0227,421.95697
1513970335,0.0326,1513628893.1378777,0.0231,438.13579
1513973935,0.0327,1513631590.16677,0.0232,436.98016
1513977535,0.0328,1513641412.4922311,0.0235,445.06957
1513981135,0.0329,1513607140.25,0.0225,400
1513984735,0.033,1513628248.8107333,0.0231,419.64571
1513988335,0.0331,1513646893.1378777,0.0236,438.13579
1513991935,0.0332,1513622212.8698525,0.0229,404.62252
1513995535,0.0333,1513621540.25,0.0229,400
1513999135,0.0334,1513654052.368504,0.0238,433.51327
1514002735,0.0335,1513641271.7821531,0.0235,413.86756
1514006335,0.0336,1513651801.4559753,0.0238,421.95697
1514009935,0.0337,1513643353.813784,0.0235,408.08941
1514013535,0.0338,1513661890.6423,0.024,425.42386
1514017135,0.0339,1513661627.8145905,0.024,420.80134
1514020735,0.034,1513667169.7788272,0.0242,423.1126
1514024335,0.0341,1513669801.4559753,0.0243,421.95697
1514027935,0.0342,1513686493.1378777,0.0247,438.13579
1514031535,0.0343,1513659688.8329303,0.024,402.31126
1514035135,0.0344,1513681569.7788272,0.0246,423.1126
1514038735,0.0345,1513664740.25,0.0241,400
1514042335,0.0346,1513685848.8107333,0.0247,419.64571
1514045935,0.0347,1513710682.9792714,0.0254,446.2252
1514049535,0.0348,1513687059.6530917,0.0247,412.71193
1514053135,0.0349,1513683412.8698525,0.0246,404.62252
1514056735,0.035,1513713482.4070356,0.0255,435.82453
1514060335,0.0351,1513693753.813784,0.0249,408.08941
1514063935,0.0352,1513692088.8329303,0.0249,402.31126
1514067535,0.0353,1513719670.4278114,0.0256,430.04638
1514071135,0.0354,1513727882.4070356,0.0259,435.82453
1514074735,0.0355,1513731482.4070356,0.026,435.82453
1514078335,0.0356,1513741337.472957,0.0262,443.91394
1514081935,0.0357,1513736852.368504,0.0261,433.51327
1514085535,0.0358,1513745884.8649838,0.0264,440.44705
1514089135,0.0359,1513730674.537414,0.0259,417.33445
1514092735,0.036,1513743933.1198008,0.0263,428.89075
1514096335,0.0361,1513732841.8400118,0.026,411.5563
1514099935,0.0362,1513757590.16677,0.0267,436.98016
1514103535,0.0363,1513741059.6530917,0.0262,412.71193
1514107135,0.0364,1513750648.8107333,0.0265,419.64571
1514110735,0.0365,1513771084.8649838,0.0271,440.44705
1514114335,0.0366,1513744612.8698525,0.0263,404.62252
1514117935,0.0367,1513752388.9691916,0.0265,409.24504
1514121535,0.0368,1513780991.3581505,0.0273,439.29142
1514125135,0.0369,1513788137.472957,0.0275,443.91394
1514128735,0.037,1513787293.1378777,0.0275,438.13579
1514132335,0.0371,1513793573.6953812,0.0277,441.60268
1514135935,0.0372,1513765153.8932776,0.0269,403.46689
1514139535,0.0373,1513798093.1378777,0.0278,438.13579
1514143135,0.0374,1513805257.88596,0.028,442.75831
1514146735,0.0375,1513806191.3581505,0.028,439.29142
1514150335,0.0376,1513803402.7118132,0.028,431.20201
1514153935,0.0377,1513812493.1378777,0.0282,438.13579
1514157535,0.0378,1513821412.4922311,0.0285,445.06957
1514161135,0.0379,1513821484.8649838,0.0285,440.44705
1514164735,0.038,1513824191.3581505,0.0285,439.29142
1514168335,0.0381,1513806871.7821531,0.0281,413.86756
1514171935,0.0382,1513830493.1378777,0.0287,438.13579
1514175535,0.0383,1513832282.4070356,0.0288,435.82453
1514179135,0.0384,1513821664.39998,0.0285,418.49008
1514182735,0.0385,1513847482.9792714,0.0292,446.2252
1514186335,0.0386,1513838470.4278114,0.0289,430.04638
1514189935,0.0387,1513842070.4278114,0.029,430.04638
1514193535,0.0388,1513831059.6530917,0.0287,412.71193
1514197135,0.0389,1513861882.9792714,0.0296,446.2252
1514200735,0.039,1513859293.1378777,0.0295,438.13579
1514204335,0.0391,1513846864.39998,0.0292,418.49008
1514207935,0.0392,1513871812.4922311,0.0299,445.06957
1514211535,0.0393,1513841812.8698525,0.029,404.62252
1514215135,0.0394,1513844353.8932776,0.0291,403.46689
1514218735,0.0395,1513881737.472957,0.0301,443.91394
1514222335,0.0396,1513880893.1378777,0.0301,438.13579
1514225935,0.0397,1513875243.2684307,0.03,426.57949
1514229535,0.0398,1513858753.8932776,0.0295,403.46689
1514233135,0.0399,1513872678.2746782,0.0299,415.02319
1514236735,0.04,1513868065.8146336,0.0298,405.77815
1514240335,0.0401,1513904212.4922311,0.0308,445.06957
1514243935,0.0402,1513902493.1378777,0.0307,438.13579
1514247535,0.0403,1513887078.2746782,0.0303,415.02319
1514251135,0.0404,1513883512.7790086,0.0302,406.93378
1514254735,0.0405,1513889188.9691916,0.0303,409.24504
1514258335,0.0406,1513896871.7821531,0.0306,413.86756
1514261935,0.0407,1513915002.7118132,0.0311,431.20201
1514265535,0.0408,1513904071.7821531,0.0308,413.86756
1514269135,0.0409,1513924969.8204806,0.0313,434.6689
1514272735,0.041,1513911271.7821531,0.031,413.86756
1514276335,0.0411,1513909753.813784,0.0309,408.08941
1514279935,0.0412,1513927332.826606,0.0314,424.26823
1514283535,0.0413,1513941190.16677,0.0318,436.98016
1514287135,0.0414,1513919512.7790086,0.0312,406.93378
1514290735,0.0415,1513918888.8329303,0.0312,402.31126
1514294335,0.0416,1513939801.4559753,0.0318,421.95697
1514297935,0.0417,1513951930.0120924,0.0321,432.35764
1514301535,0.0418,1513933912.7790086,0.0316,406.93378
1514305135,0.0419,1513966373.6953812,0.0325,441.60268
1514308735,0.042,1513957090.6423,0.0322,425.42386
1514312335,0.0421,1513942612.8698525,0.0318,404.62252
1514315935,0.0422,1513972682.4070356,0.0327,435.82453
1514319535,0.0423,1513965001.4559753,0.0325,421.95697
1514323135,0.0424,1513976202.7118132,0.0328,431.20201
1514326735,0.0425,1513966278.2746782,0.0325,415.02319
1514330335,0.0426,1513964788.9691916,0.0324,409.24504
1514333935,0.0427,1513962088.8329303,0.0324,402.31126
1514337535,0.0428,1513978079.1776206,0.0328,416.17882
1514341135,0.0429,1513993270.4278114,0.0332,430.04638
1514344735,0.043,1514006857.88596,0.0336,442.75831
1514348335,0.0431,1514013082.9792714,0.0338,446.2252
1514351935,0.0432,1514003133.1198008,0.0335,428.89075
1514355535,0.0433,1513985812.8698525,0.033,404.62252
1514359135,0.0434,1513999679.1776206,0.0334,416.17882
1514362735,0.0435,1513989817.6362326,0.0331,401.15563
1514366335,0.0436,1514024893.1378777,0.0341,438.13579
1514369935,0.0437,1513998088.8329303,0.0334,402.31126
1514373535,0.0438,1514036537.472957,0.0344,443.91394
1514377135,0.0439,1514019664.39998,0.034,418.49008
1514380735,0.044,1514023264.39998,0.0341,418.49008
1514384335,0.0441,1514018788.9691916,0.0339,409.24504
1514387935,0.0442,1514028479.1776206,0.0342,416.17882
1514391535,0.0443,1514031078.2746782,0.0343,415.02319
1514395135,0.0444,1514052790.16677,0.0349,436.98016
1514398735,0.0445,1514040274.537414,0.0345,417.33445
1514402335,0.0446,1514066212.4922311,0.0353,445.06957
1514405935,0.0447,1514066284.8649838,0.0353,440.44705
1514409535,0.0448,1514048071.7821531,0.0348,413.86756
1514413135,0.0449,1514051671.7821531,0.0349,413.86756
1514416735,0.045,1514080612.4922311,0.0357,445.06957
1514420335,0.0451,1514048488.8329303,0.0348,402.31126
1514423935,0.0452,1514076070.4278114,0.0355,430.04638
1514427535,0.0453,1514067078.2746782,0.0353,415.02319
1514431135,0.0454,1514082333.1198008,0.0357,428.89075
1514434735,0.0455,1514090569.8204806,0.0359,434.6689
1514438335,0.0456,1514064340.25,0.0352,400
1514441935,0.0457,1514075353.813784,0.0355,408.08941
1514445535,0.0458,1514074753.8932776,0.0355,403.46689
1514449135,0.0459,1514105882.4070356,0.0364,435.82453
1514452735,0.046,1514079817.6362326,0.0356,401.15563
1514456335,0.0461,1514085553.8932776,0.0358,403.46689
1514459935,0.0462,1514110190.7470615,0.0365,427.73512
1514463535,0.0463,1514091688.8329303,0.036,402.31126
1514467135,0.0464,1514098465.8146336,0.0362,405.77815
1514470735,0.0465,1514135482.9792714,0.0372,446.2252
1514474335,0.0466,1514125533.1198008,0.0369,428.89075
1514477935,0.0467,1514140057.88596,0.0373,442.75831
1514481535,0.0468,1514115988.9691916,0.0366,409.24504
1514485135,0.0469,1514144591.3581505,0.0374,439.29142
1514488735,0.047,1514150857.88596,0.0376,442.75831
1514492335,0.0471,1514122612.8698525,0.0368,404.62252
1514495935,0.0472,1514131418.294898,0.0371,410.40067
1514499535,0.0473,1514135018.294898,0.0372,410.40067
1514503135,0.0474,1514144674.537414,0.0374,417.33445
1514506735,0.0475,1514148274.537414,0.0375,417.33445
1514510335,0.0476,1514139553.8932776,0.0373,403.46689
1514513935,0.0477,1514148388.9691916,0.0375,409.24504
1514517535,0.0478,1514149912.7790086,0.0376,406.93378
1514521135,0.0479,1514182373.6953812,0.0385,441.60268
1514524735,0.048,1514177802.7118132,0.0384,431.20201
1514528335,0.0481,1514185990.16677,0.0386,436.98016
1514531935,0.0482,1514170471.7821531,0.0382,413.86756
1514535535,0.0483,1514179048.8107333,0.0384,419.64571
1514539135,0.0484,1514202137.472957,0.039,443.91394
1514542735,0.0485,1514203084.8649838,0.0391,440.44705
1514546335,0.0486,1514186879.1776206,0.0386,416.17882
1514549935,0.0487,1514192464.39998,0.0388,418.49008
1514553535,0.0488,1514201890.6423,0.039,425.42386
1514557135,0.0489,1514193641.8400118,0.0388,411.5563
1514560735,0.049,1514192065.8146336,0.0388,405.77815
1514564335,0.0491,1514199818.294898,0.039,410.40067
